file,venue,class3,people,balls,ball_conf,ball_area_px
2_playing/slot_20260712_2030_camA_t001603.jpg,venue_01,C2_ACTIVE_PLAY,3,5,0.385,355.5
2_playing/slot_20260712_2030_camA_t001618.jpg,venue_01,C2_ACTIVE_PLAY,1,2,0.141,449.2
2_playing/slot_20260712_2030_camA_t001648.jpg,venue_01,C2_ACTIVE_PLAY,1,3,0.156,466.5
2_playing/slot_20260712_2030_camA_t001678.jpg,venue_01,C2_ACTIVE_PLAY,5,2,0.233,378.1
2_playing/slot_20260712_2030_camA_t001693.jpg,venue_01,C2_ACTIVE_PLAY,4,4,0.325,396.5
2_playing/slot_20260712_2030_camA_t001700_m.jpg,venue_01,C2_ACTIVE_PLAY,8,2,0.349,354.4
2_playing/slot_20260712_2030_camA_t001705_m.jpg,venue_01,C2_ACTIVE_PLAY,10,6,0.249,423.3
2_playing/slot_20260712_2030_camA_t001708.jpg,venue_01,C2_ACTIVE_PLAY,9,7,0.291,441.9
2_playing/slot_20260712_2030_camA_t001723.jpg,venue_01,C2_ACTIVE_PLAY,3,3,0.327,352.6
2_playing/slot_20260712_2030_camA_t001731_m.jpg,venue_01,C2_ACTIVE_PLAY,8,2,0.341,410.3
2_playing/slot_20260712_2030_camA_t001738.jpg,venue_01,C2_ACTIVE_PLAY,3,3,0.467,345.7
2_playing/slot_20260712_2030_camA_t001753.jpg,venue_01,C2_ACTIVE_PLAY,8,2,0.218,395.6
2_playing/slot_20260712_2030_camA_t001768.jpg,venue_01,C2_ACTIVE_PLAY,9,5,0.423,401.8
2_playing/slot_20260712_2030_camA_t001777_m.jpg,venue_01,C2_ACTIVE_PLAY,11,6,0.31,364.2
2_playing/slot_20260712_2030_camA_t001783.jpg,venue_01,C2_ACTIVE_PLAY,12,3,0.34,513.8
2_playing/slot_20260712_2030_camA_t001798.jpg,venue_01,C2_ACTIVE_PLAY,13,7,0.746,545.4
2_playing/slot_20260712_2030_camA_t001813.jpg,venue_01,C2_ACTIVE_PLAY,6,5,0.392,466.4
2_playing/slot_20260712_2030_camA_t001827.jpg,venue_01,C2_ACTIVE_PLAY,6,5,0.299,418.3
2_playing/slot_20260712_2030_camA_t001842.jpg,venue_01,C2_ACTIVE_PLAY,4,4,0.521,343.0
2_playing/slot_20260712_2030_camA_t001857.jpg,venue_01,C2_ACTIVE_PLAY,3,5,0.442,452.3
2_playing/slot_20260712_2030_camA_t001872.jpg,venue_01,C2_ACTIVE_PLAY,5,5,0.342,432.8
2_playing/slot_20260712_2030_camA_t001887.jpg,venue_01,C2_ACTIVE_PLAY,9,6,0.333,423.8
2_playing/slot_20260712_2030_camA_t001902.jpg,venue_01,C2_ACTIVE_PLAY,9,5,0.215,395.3
2_playing/slot_20260712_2030_camA_t001917.jpg,venue_01,C2_ACTIVE_PLAY,5,7,0.443,513.8
2_playing/slot_20260712_2030_camA_t001932.jpg,venue_01,C2_ACTIVE_PLAY,5,7,0.391,364.4
2_playing/slot_20260712_2030_camA_t001946_m.jpg,venue_01,C2_ACTIVE_PLAY,4,4,0.345,416.3
2_playing/slot_20260712_2030_camA_t001947.jpg,venue_01,C2_ACTIVE_PLAY,6,6,0.375,443.2
2_playing/slot_20260712_2030_camA_t001962.jpg,venue_01,C2_ACTIVE_PLAY,2,7,0.461,432.7
2_playing/slot_20260712_2030_camA_t001977.jpg,venue_01,C2_ACTIVE_PLAY,4,6,0.316,453.7
2_playing/slot_20260712_2030_camA_t001992.jpg,venue_01,C2_ACTIVE_PLAY,3,1,0.206,349.4
2_playing/slot_20260712_2030_camA_t002003_m.jpg,venue_01,C2_ACTIVE_PLAY,6,8,0.732,771.6
2_playing/slot_20260712_2030_camA_t002007.jpg,venue_01,C2_ACTIVE_PLAY,5,6,0.476,371.0
2_playing/slot_20260712_2030_camA_t002022.jpg,venue_01,C2_ACTIVE_PLAY,5,5,0.149,376.0
2_playing/slot_20260712_2030_camA_t002037.jpg,venue_01,C2_ACTIVE_PLAY,12,7,0.339,436.0
2_playing/slot_20260712_2030_camA_t002052.jpg,venue_01,C2_ACTIVE_PLAY,12,2,0.314,343.0
2_playing/slot_20260712_2030_camA_t002067.jpg,venue_01,C2_ACTIVE_PLAY,6,6,0.376,371.9
2_playing/slot_20260712_2030_camA_t002073_m.jpg,venue_01,C2_ACTIVE_PLAY,5,5,0.417,443.5
2_playing/slot_20260712_2030_camA_t002082.jpg,venue_01,C2_ACTIVE_PLAY,9,5,0.294,457.5
2_playing/slot_20260712_2030_camA_t002097.jpg,venue_01,C2_ACTIVE_PLAY,4,5,0.359,445.5
2_playing/slot_20260712_2030_camA_t002112.jpg,venue_01,C2_ACTIVE_PLAY,2,2,0.15,399.2
2_playing/slot_20260712_2030_camA_t002127.jpg,venue_01,C2_ACTIVE_PLAY,1,1,0.154,245.3
2_playing/slot_20260712_2030_camA_t002142.jpg,venue_01,C2_ACTIVE_PLAY,7,7,0.32,465.5
2_playing/slot_20260712_2030_camA_t002157.jpg,venue_01,C2_ACTIVE_PLAY,8,6,0.538,396.0
2_playing/slot_20260712_2030_camA_t002172.jpg,venue_01,C2_ACTIVE_PLAY,11,6,0.333,362.9
2_playing/slot_20260712_2030_camA_t002187.jpg,venue_01,C2_ACTIVE_PLAY,12,2,0.489,397.3
2_playing/slot_20260712_2030_camA_t002202.jpg,venue_01,C2_ACTIVE_PLAY,10,4,0.23,362.0
2_playing/slot_20260712_2030_camA_t002217.jpg,venue_01,C2_ACTIVE_PLAY,8,6,0.356,462.2
2_playing/slot_20260712_2030_camA_t002232.jpg,venue_01,C2_ACTIVE_PLAY,3,5,0.4,448.8
2_playing/slot_20260712_2030_camA_t002247.jpg,venue_01,C2_ACTIVE_PLAY,3,3,0.434,370.6
2_playing/slot_20260712_2030_camA_t002262.jpg,venue_01,C2_ACTIVE_PLAY,3,3,0.254,372.4
2_playing/slot_20260712_2030_camA_t002277.jpg,venue_01,C2_ACTIVE_PLAY,7,6,0.466,433.3
2_playing/slot_20260712_2030_camA_t002292.jpg,venue_01,C2_ACTIVE_PLAY,6,6,0.457,407.5
2_playing/slot_20260712_2030_camA_t002307.jpg,venue_01,C2_ACTIVE_PLAY,2,3,0.295,347.8
2_playing/slot_20260712_2030_camA_t002337.jpg,venue_01,C2_ACTIVE_PLAY,5,5,0.477,401.8
2_playing/slot_20260712_2030_camA_t002352.jpg,venue_01,C2_ACTIVE_PLAY,11,3,0.205,360.2
2_playing/slot_20260712_2030_camA_t002367.jpg,venue_01,C2_ACTIVE_PLAY,10,5,0.25,432.0
2_playing/slot_20260712_2030_camA_t002382.jpg,venue_01,C2_ACTIVE_PLAY,14,4,0.413,392.9
2_playing/slot_20260712_2030_camA_t002397.jpg,venue_01,C2_ACTIVE_PLAY,11,5,0.252,420.8
2_playing/slot_20260712_2030_camA_t002412.jpg,venue_01,C2_ACTIVE_PLAY,8,6,0.325,497.6
2_playing/slot_20260712_2030_camA_t002427.jpg,venue_01,C2_ACTIVE_PLAY,7,5,0.303,391.2
2_playing/slot_20260712_2030_camA_t002442.jpg,venue_01,C2_ACTIVE_PLAY,8,2,0.287,279.9
2_playing/slot_20260712_2030_camA_t002457.jpg,venue_01,C2_ACTIVE_PLAY,9,4,0.41,370.3
2_playing/slot_20260712_2030_camA_t002472.jpg,venue_01,C2_ACTIVE_PLAY,5,7,0.523,533.0
2_playing/slot_20260712_2030_camA_t002487.jpg,venue_01,C2_ACTIVE_PLAY,7,5,0.253,379.2
2_playing/slot_20260712_2030_camA_t002502.jpg,venue_01,C2_ACTIVE_PLAY,6,4,0.328,388.0
2_playing/slot_20260712_2030_camA_t002517.jpg,venue_01,C2_ACTIVE_PLAY,6,5,0.511,465.0
2_playing/slot_20260712_2030_camA_t002532.jpg,venue_01,C2_ACTIVE_PLAY,5,4,0.225,373.9
2_playing/slot_20260712_2030_camA_t002547.jpg,venue_01,C2_ACTIVE_PLAY,4,5,0.271,417.2
2_playing/slot_20260712_2030_camA_t002555_m.jpg,venue_01,C2_ACTIVE_PLAY,13,8,0.695,419.9
2_playing/slot_20260712_2030_camA_t002562.jpg,venue_01,C2_ACTIVE_PLAY,7,6,0.245,312.0
2_playing/slot_20260712_2030_camA_t002577.jpg,venue_01,C2_ACTIVE_PLAY,2,2,0.167,354.7
2_playing/slot_20260712_2030_camA_t002592.jpg,venue_01,C2_ACTIVE_PLAY,3,4,0.399,474.9
2_playing/slot_20260712_2030_camA_t002607.jpg,venue_01,C2_ACTIVE_PLAY,5,6,0.524,473.0
2_playing/slot_20260712_2030_camA_t002622.jpg,venue_01,C2_ACTIVE_PLAY,7,5,0.277,370.9
2_playing/slot_20260712_2030_camA_t002630_m.jpg,venue_01,C2_ACTIVE_PLAY,13,5,0.694,577.0
2_playing/slot_20260712_2030_camA_t002637.jpg,venue_01,C2_ACTIVE_PLAY,8,5,0.382,353.5
2_playing/slot_20260712_2030_camA_t002652.jpg,venue_01,C2_ACTIVE_PLAY,5,5,0.28,1826.1
2_playing/slot_20260712_2030_camA_t002667.jpg,venue_01,C2_ACTIVE_PLAY,2,2,0.189,354.0
2_playing/slot_20260712_2030_camA_t002682.jpg,venue_01,C2_ACTIVE_PLAY,4,3,0.296,407.2
2_playing/slot_20260712_2030_camA_t002697.jpg,venue_01,C2_ACTIVE_PLAY,8,7,0.592,498.5
2_playing/slot_20260712_2030_camA_t002704_m.jpg,venue_01,C2_ACTIVE_PLAY,10,9,0.84,641.6
2_playing/slot_20260712_2030_camA_t002712.jpg,venue_01,C2_ACTIVE_PLAY,4,4,0.209,484.5
2_playing/slot_20260712_2030_camA_t002726.jpg,venue_01,C2_ACTIVE_PLAY,5,6,0.312,444.3
2_playing/slot_20260712_2030_camA_t002741.jpg,venue_01,C2_ACTIVE_PLAY,7,6,0.367,387.7
2_playing/slot_20260712_2030_camA_t002756.jpg,venue_01,C2_ACTIVE_PLAY,6,1,0.171,301.5
2_playing/slot_20260712_2030_camA_t002771.jpg,venue_01,C2_ACTIVE_PLAY,7,5,0.338,382.5
2_playing/slot_20260712_2030_camA_t002786.jpg,venue_01,C2_ACTIVE_PLAY,4,4,0.243,440.9
2_playing/slot_20260712_2030_camA_t002801.jpg,venue_01,C2_ACTIVE_PLAY,8,4,0.146,328.0
2_playing/slot_20260712_2030_camA_t002816.jpg,venue_01,C2_ACTIVE_PLAY,13,5,0.32,384.4
2_playing/slot_20260712_2030_camA_t002831.jpg,venue_01,C2_ACTIVE_PLAY,6,8,0.69,430.7
2_playing/slot_20260712_2030_camA_t002846.jpg,venue_01,C2_ACTIVE_PLAY,3,3,0.268,367.9
2_playing/slot_20260712_2030_camA_t002876.jpg,venue_01,C2_ACTIVE_PLAY,7,4,0.454,362.3
2_playing/slot_20260712_2030_camA_t002891.jpg,venue_01,C2_ACTIVE_PLAY,5,4,0.44,378.7
2_playing/slot_20260712_2030_camA_t002906.jpg,venue_01,C2_ACTIVE_PLAY,3,7,0.449,383.9
2_playing/slot_20260712_2030_camA_t002921.jpg,venue_01,C2_ACTIVE_PLAY,6,1,0.15,283.1
2_playing/slot_20260712_2030_camA_t002936.jpg,venue_01,C2_ACTIVE_PLAY,2,5,0.217,444.2
2_playing/slot_20260712_2030_camA_t002951.jpg,venue_01,C2_ACTIVE_PLAY,3,3,0.26,318.2
2_playing/slot_20260712_2030_camA_t002956_m.jpg,venue_01,C2_ACTIVE_PLAY,6,6,0.332,405.1
2_playing/slot_20260712_2030_camA_t002965_m.jpg,venue_01,C2_ACTIVE_PLAY,9,7,0.72,740.5
2_playing/slot_20260712_2030_camA_t002966.jpg,venue_01,C2_ACTIVE_PLAY,11,9,0.902,955.9
2_playing/slot_20260712_2030_camA_t002971_m.jpg,venue_01,C2_ACTIVE_PLAY,9,3,0.872,898.9
2_playing/slot_20260712_2030_camA_t002981.jpg,venue_01,C2_ACTIVE_PLAY,4,7,0.509,935.0
2_playing/slot_20260712_2030_camA_t002996.jpg,venue_01,C2_ACTIVE_PLAY,3,2,0.157,477.3
2_playing/slot_20260712_2030_camA_t003011.jpg,venue_01,C2_ACTIVE_PLAY,5,7,0.41,406.2
2_playing/slot_20260712_2030_camA_t003026.jpg,venue_01,C2_ACTIVE_PLAY,12,7,0.319,519.5
2_playing/slot_20260712_2030_camA_t003041.jpg,venue_01,C2_ACTIVE_PLAY,7,4,0.355,399.8
2_playing/slot_20260712_2030_camA_t003056.jpg,venue_01,C2_ACTIVE_PLAY,11,6,0.616,416.8
2_playing/slot_20260712_2030_camA_t003071.jpg,venue_01,C2_ACTIVE_PLAY,5,5,0.773,456.8
2_playing/slot_20260712_2030_camA_t003086.jpg,venue_01,C2_ACTIVE_PLAY,5,3,0.187,348.5
2_playing/slot_20260712_2030_camA_t003101.jpg,venue_01,C2_ACTIVE_PLAY,12,2,0.226,392.2
2_playing/slot_20260712_2030_camA_t003116.jpg,venue_01,C2_ACTIVE_PLAY,8,6,0.539,463.7
2_playing/slot_20260712_2030_camA_t003131.jpg,venue_01,C2_ACTIVE_PLAY,4,3,0.433,368.5
2_playing/slot_20260712_2030_camA_t003146.jpg,venue_01,C2_ACTIVE_PLAY,2,4,0.179,349.6
2_playing/slot_20260712_2030_camA_t003161.jpg,venue_01,C2_ACTIVE_PLAY,3,2,0.247,380.3
2_playing/slot_20260712_2030_camA_t003176.jpg,venue_01,C2_ACTIVE_PLAY,7,3,0.471,356.2
2_playing/slot_20260712_2030_camA_t003191.jpg,venue_01,C2_ACTIVE_PLAY,7,5,0.493,467.2
2_playing/slot_20260712_2030_camA_t003196_m.jpg,venue_01,C2_ACTIVE_PLAY,8,7,0.419,557.7
2_playing/slot_20260712_2030_camA_t003206.jpg,venue_01,C2_ACTIVE_PLAY,3,5,0.645,407.6
2_playing/slot_20260712_2030_camA_t003221.jpg,venue_01,C2_ACTIVE_PLAY,5,4,0.276,397.2
2_playing/slot_20260712_2030_camA_t003228_m.jpg,venue_01,C2_ACTIVE_PLAY,6,6,0.758,869.7
2_playing/slot_20260712_2030_camA_t003236.jpg,venue_01,C2_ACTIVE_PLAY,5,1,0.287,366.1
2_playing/slot_20260712_2030_camA_t003251.jpg,venue_01,C2_ACTIVE_PLAY,5,6,0.383,430.4
2_playing/slot_20260712_2030_camA_t003266.jpg,venue_01,C2_ACTIVE_PLAY,1,1,0.118,290.4
2_playing/slot_20260712_2030_camA_t003281.jpg,venue_01,C2_ACTIVE_PLAY,8,7,0.683,351.8
2_playing/slot_20260712_2030_camA_t003296.jpg,venue_01,C2_ACTIVE_PLAY,10,6,0.42,355.8
2_playing/slot_20260712_2030_camA_t003311.jpg,venue_01,C2_ACTIVE_PLAY,2,3,0.154,413.4
2_playing/slot_20260712_2030_camA_t003326.jpg,venue_01,C2_ACTIVE_PLAY,1,5,0.328,476.9
2_playing/slot_20260712_2030_camA_t003341.jpg,venue_01,C2_ACTIVE_PLAY,1,3,0.288,336.5
2_playing/slot_20260712_2030_camA_t003356.jpg,venue_01,C2_ACTIVE_PLAY,4,5,0.873,397.0
2_playing/slot_20260712_2030_camA_t003371.jpg,venue_01,C2_ACTIVE_PLAY,5,6,0.604,497.7
2_playing/slot_20260712_2030_camA_t003376_m.jpg,venue_01,C2_ACTIVE_PLAY,9,6,0.447,411.1
2_playing/slot_20260712_2030_camA_t003386.jpg,venue_01,C2_ACTIVE_PLAY,13,4,0.358,389.0
2_playing/slot_20260712_2030_camA_t003401.jpg,venue_01,C2_ACTIVE_PLAY,7,3,0.558,244.1
2_playing/slot_20260712_2030_camA_t003416.jpg,venue_01,C2_ACTIVE_PLAY,6,7,0.656,424.7
2_playing/slot_20260712_2030_camA_t003431.jpg,venue_01,C2_ACTIVE_PLAY,5,4,0.33,390.1
2_playing/slot_20260712_2030_camA_t003446.jpg,venue_01,C2_ACTIVE_PLAY,9,1,0.174,387.8
2_playing/slot_20260712_2030_camA_t003461.jpg,venue_01,C2_ACTIVE_PLAY,8,5,0.804,494.7
2_playing/slot_20260712_2030_camA_t003476.jpg,venue_01,C2_ACTIVE_PLAY,4,6,0.719,487.8
2_playing/slot_20260712_2030_camA_t003491.jpg,venue_01,C2_ACTIVE_PLAY,4,7,0.483,463.3
2_playing/slot_20260712_2030_camA_t003506.jpg,venue_01,C2_ACTIVE_PLAY,4,3,0.57,395.6
2_playing/slot_20260712_2030_camA_t003521.jpg,venue_01,C2_ACTIVE_PLAY,4,7,0.536,455.4
2_playing/slot_20260712_2030_camA_t003536.jpg,venue_01,C2_ACTIVE_PLAY,7,4,0.365,371.3
2_playing/slot_20260712_2030_camA_t003551.jpg,venue_01,C2_ACTIVE_PLAY,3,3,0.218,398.6
2_playing/slot_20260712_2030_camA_t003566.jpg,venue_01,C2_ACTIVE_PLAY,3,5,0.339,486.8
2_playing/slot_20260712_2030_camA_t003581.jpg,venue_01,C2_ACTIVE_PLAY,5,5,0.32,372.6
2_playing/clip_ca_1788518168281_t001333.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,7,1,0.746,697.0
2_playing/clip_ca_1788518168281_t003533.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,0,0.0,0.0
2_playing/clip_ca_1788518168281_t005700.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518168281_t007900.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,0,0.0,0.0
2_playing/clip_ca_1788518168281_t010066.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518168281_t012266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518174157_t001200.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,5,0,0.0,0.0
2_playing/clip_ca_1788518174157_t003166.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,7,0,0.0,0.0
2_playing/clip_ca_1788518174157_t005133.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,6,0,0.0,0.0
2_playing/clip_ca_1788518174157_t007100.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,7,0,0.0,0.0
2_playing/clip_ca_1788518174157_t009066.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518174157_t011033.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518270455_t001266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,1,0.202,275.5
2_playing/clip_ca_1788518270455_t003300.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,0,0.0,0.0
2_playing/clip_ca_1788518270455_t005333.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,0,0.0,0.0
2_playing/clip_ca_1788518270455_t007333.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,1,0.126,1386.3
2_playing/clip_ca_1788518270455_t009366.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,11,0,0.0,0.0
2_playing/clip_ca_1788518270455_t011400.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518278573_t001266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,11,0,0.0,0.0
2_playing/clip_ca_1788518278573_t003366.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518278573_t005433.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518278573_t007500.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,0,0.0,0.0
2_playing/clip_ca_1788518278573_t009566.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,15,0,0.0,0.0
2_playing/clip_ca_1788518278573_t011666.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,2,0.475,442.6
2_playing/clip_ca_1788518284135_t001200.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518284135_t003133.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,0,0.0,0.0
2_playing/clip_ca_1788518284135_t005066.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,2,0.712,493.7
2_playing/clip_ca_1788518284135_t007000.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,0,0.0,0.0
2_playing/clip_ca_1788518284135_t008933.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,0,0.0,0.0
2_playing/clip_ca_1788518284135_t010866.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,0,0.0,0.0
2_playing/clip_ca_1788518291422_t001266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,1,0.15,2356.6
2_playing/clip_ca_1788518291422_t003333.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,13,1,0.34,325.2
2_playing/clip_ca_1788518291422_t005366.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,11,0,0.0,0.0
2_playing/clip_ca_1788518291422_t007433.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,0,0.0,0.0
2_playing/clip_ca_1788518291422_t009466.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,13,1,0.162,219.3
2_playing/clip_ca_1788518291422_t011533.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,0,0.0,0.0
2_playing/clip_ca_1788518296205_t001366.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,13,1,0.29,307.3
2_playing/clip_ca_1788518296205_t003566.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,0,0.0,0.0
2_playing/clip_ca_1788518296205_t005766.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,13,1,0.125,85.9
2_playing/clip_ca_1788518296205_t007933.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,13,0,0.0,0.0
2_playing/clip_ca_1788518296205_t010133.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,0,0.0,0.0
2_playing/clip_ca_1788518296205_t012333.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,1,0.348,326.9
2_playing/clip_ca_1788518302270_t001333.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,7,0,0.0,0.0
2_playing/clip_ca_1788518302270_t003533.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,0,0.0,0.0
2_playing/clip_ca_1788518302270_t005700.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,13,1,0.798,1212.3
2_playing/clip_ca_1788518302270_t007900.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,13,0,0.0,0.0
2_playing/clip_ca_1788518302270_t010066.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,12,1,0.611,295.6
2_playing/clip_ca_1788518302270_t012266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,13,2,0.339,546.4
2_playing/clip_ca_1788518312798_t001233.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,2,0.416,1390.7
2_playing/clip_ca_1788518312798_t003266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,1,0.354,683.1
2_playing/clip_ca_1788518312798_t005266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,1,0.246,307.1
2_playing/clip_ca_1788518312798_t007300.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,1,0.129,169.6
2_playing/clip_ca_1788518312798_t009300.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,1,0.312,302.0
2_playing/clip_ca_1788518312798_t011333.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518318235_t001366.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518318235_t003566.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,0,0.0,0.0
2_playing/clip_ca_1788518318235_t005766.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,1,0.603,433.0
2_playing/clip_ca_1788518318235_t007966.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,7,0,0.0,0.0
2_playing/clip_ca_1788518318235_t010166.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,5,0,0.0,0.0
2_playing/clip_ca_1788518318235_t012366.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,6,0,0.0,0.0
2_playing/clip_ca_1788518324229_t001300.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,1,0.533,401.7
2_playing/clip_ca_1788518324229_t003400.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,1,0.239,393.3
2_playing/clip_ca_1788518324229_t005500.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,7,0,0.0,0.0
2_playing/clip_ca_1788518324229_t007566.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,0,0.0,0.0
2_playing/clip_ca_1788518324229_t009666.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,7,0,0.0,0.0
2_playing/clip_ca_1788518324229_t011766.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,7,1,0.124,187.0
2_playing/clip_ca_1788518332036_t001300.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,1,0.137,171.4
2_playing/clip_ca_1788518332036_t003433.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,1,0.349,162.8
2_playing/clip_ca_1788518332036_t005566.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,1,0.152,168.3
2_playing/clip_ca_1788518332036_t007666.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,2,0.171,236.6
2_playing/clip_ca_1788518332036_t009800.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,11,0,0.0,0.0
2_playing/clip_ca_1788518332036_t011933.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,1,0.583,653.2
2_playing/clip_ca_1788518338406_t001333.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,0,0.0,0.0
2_playing/clip_ca_1788518338406_t003533.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,5,0,0.0,0.0
2_playing/clip_ca_1788518338406_t005700.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,6,0,0.0,0.0
2_playing/clip_ca_1788518338406_t007900.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,10,0,0.0,0.0
2_playing/clip_ca_1788518338406_t010066.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,0,0.0,0.0
2_playing/clip_ca_1788518338406_t012266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,8,1,0.181,387.4
2_playing/clip_ca_1788518343632_t001233.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,11,1,0.33,1822.4
2_playing/clip_ca_1788518343632_t003233.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,0,0.0,0.0
2_playing/clip_ca_1788518343632_t005233.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,9,1,0.777,1455.6
2_playing/clip_ca_1788518343632_t007266.jpg,clipvenue_a_blue_barrier,C2_ACTIVE_PLAY,14,0,0.0,0.0
